year,month,Monthly Anamoly,Monthly Unc.,city_num,DateTime
1872,3,3.7920000000000003,0.922,0,1872-03-01
1872,4,10.197000000000001,1.213,0,1872-04-01
1872,5,15.389999999999999,0.99,0,1872-05-01
1872,6,19.674,1.638,0,1872-06-01
1872,7,24.059,1.426,0,1872-07-01
1872,8,23.444,2.193,0,1872-08-01
1872,9,19.867,1.802,0,1872-09-01
1872,10,14.023,0.876,0,1872-10-01
1872,11,6.046,0.986,0,1872-11-01
1872,12,-0.16099999999999998,1.439,0,1872-12-01
1873,1,-5.312,2.88,0,1873-01-01
1873,2,-2.184,2.443,0,1873-02-01
1873,3,1.929,1.633,0,1873-03-01
1873,4,10.627,2.511,0,1873-04-01
1873,5,15.789,1.519,0,1873-05-01
1873,6,19.695,1.986,0,1873-06-01
1873,7,23.612,1.162,0,1873-07-01
1873,8,23.401,0.674,0,1873-08-01
1873,9,19.8,1.901,0,1873-09-01
1873,10,12.654,1.24,0,1873-10-01
1873,11,5.265,1.621,0,1873-11-01
1873,12,-0.7929999999999999,1.07,0,1873-12-01
1874,1,-4.322,2.154,0,1874-01-01
1874,2,-0.804,1.217,0,1874-02-01
1874,3,3.204,0.768,0,1874-03-01
1874,4,10.683000000000002,1.252,0,1874-04-01
1874,5,14.663,1.701,0,1874-05-01
1874,6,20.685,0.901,0,1874-06-01
1874,7,24.041,1.129,0,1874-07-01
1874,8,24.324,1.297,0,1874-08-01
1874,9,19.85,1.088,0,1874-09-01
1874,10,12.937,0.83,0,1874-10-01
1874,11,4.7509999999999994,1.371,0,1874-11-01
1874,12,-0.40499999999999997,1.137,0,1874-12-01
1875,1,-3.674,0.778,0,1875-01-01
1875,2,-1.098,1.18,0,1875-02-01
1875,3,5.759,0.843,0,1875-03-01
1875,4,8.783000000000001,0.604,0,1875-04-01
1875,5,15.971,0.539,0,1875-05-01
1875,6,20.165,0.6,0,1875-06-01
1875,7,24.359,1.362,0,1875-07-01
1875,8,24.893,1.891,0,1875-08-01
1875,9,20.171,0.83,0,1875-09-01
1875,10,13.452,0.734,0,1875-10-01
1875,11,5.011,1.755,0,1875-11-01
1875,12,-1.8649999999999998,1.235,0,1875-12-01
1876,1,-4.4,1.095,0,1876-01-01
1876,2,-0.502,0.731,0,1876-02-01
1876,3,4.289,1.242,0,1876-03-01
1876,4,11.224,1.453,0,1876-04-01
1876,5,16.689999999999998,1.144,0,1876-05-01
1876,6,19.737,1.906,0,1876-06-01
1876,7,24.778,0.382,0,1876-07-01
1876,8,25.424,0.939,0,1876-08-01
1876,9,20.049,1.032,0,1876-09-01
1876,10,14.953999999999999,0.789,0,1876-10-01
1876,11,4.571,1.664,0,1876-11-01
1876,12,-1.9300000000000002,1.336,0,1876-12-01
1877,1,-3.404,2.006,0,1877-01-01
1877,2,-2.89,1.407,0,1877-02-01
1877,3,4.016,0.583,0,1877-03-01
1877,4,11.008000000000001,0.527,0,1877-04-01
1877,5,15.562999999999999,1.489,0,1877-05-01
1877,6,20.544999999999998,1.249,0,1877-06-01
1877,7,24.544,1.283,0,1877-07-01
1877,8,23.557000000000002,1.092,0,1877-08-01
1877,9,20.457,1.342,0,1877-09-01
1877,10,12.856,0.585,0,1877-10-01
1877,11,5.271,1.93,0,1877-11-01
1877,12,-0.957,2.749,0,1877-12-01
1878,1,-5.302,1.622,0,1878-01-01
1878,2,-1.655,0.93,0,1878-02-01
1878,3,5.226,0.508,0,1878-03-01
1878,4,10.469000000000001,0.801,0,1878-04-01
1878,5,15.107999999999999,0.963,0,1878-05-01
1878,6,20.113,1.103,0,1878-06-01
1878,7,24.244,0.434,0,1878-07-01
1878,8,24.239,0.59,0,1878-08-01
1878,9,21.2,0.916,0,1878-09-01
1878,10,13.756,1.057,0,1878-10-01
1878,11,4.291,1.115,0,1878-11-01
1878,12,-3.692,1.199,0,1878-12-01
1879,1,-4.068,0.924,0,1879-01-01
1879,2,-1.082,0.64,0,1879-02-01
1879,3,2.552,0.742,0,1879-03-01
1879,4,8.305000000000001,0.753,0,1879-04-01
1879,5,15.6,0.874,0,1879-05-01
1879,6,20.657,1.136,0,1879-06-01
1879,7,24.664,0.762,0,1879-07-01
1879,8,25.282,0.661,0,1879-08-01
1879,9,20.184,0.704,0,1879-09-01
1879,10,12.466,0.306,0,1879-10-01
1879,11,6.282,0.367,0,1879-11-01
1879,12,0.43600000000000005,1.611,0,1879-12-01
1880,1,-5.194,0.87,0,1880-01-01
1880,2,-1.0750000000000002,1.727,0,1880-02-01
1880,3,4.2330000000000005,0.917,0,1880-03-01
1880,4,9.538,0.978,0,1880-04-01
1880,5,15.956999999999999,1.034,0,1880-05-01
1880,6,19.006,0.401,0,1880-06-01
1880,7,23.188,0.721,0,1880-07-01
1880,8,23.873,1.187,0,1880-08-01
1880,9,20.336,0.789,0,1880-09-01
1880,10,13.735999999999999,0.73,0,1880-10-01
1880,11,5.371,1.261,0,1880-11-01
1880,12,-2.542,1.376,0,1880-12-01
1881,1,-5.489,0.954,0,1881-01-01
1881,2,-2.653,1.429,0,1881-02-01
1881,3,1.3770000000000002,0.789,0,1881-03-01
1881,4,9.717,0.692,0,1881-04-01
1881,5,15.495,1.178,0,1881-05-01
1881,6,19.905,0.709,0,1881-06-01
1881,7,23.928,0.754,0,1881-07-01
1881,8,24.547,0.59,0,1881-08-01
1881,9,20.748,0.481,0,1881-09-01
1881,10,13.501,0.705,0,1881-10-01
1881,11,6.577,0.66,0,1881-11-01
1881,12,-1.5659999999999998,0.815,0,1881-12-01
1882,1,-2.0,1.687,0,1882-01-01
1882,2,-1.194,1.135,0,1882-02-01
1882,3,2.838,1.338,0,1882-03-01
1882,4,10.3,0.952,0,1882-04-01
1882,5,15.203,0.66,0,1882-05-01
1882,6,19.247,1.189,0,1882-06-01
1882,7,22.977,0.793,0,1882-07-01
1882,8,23.396,0.471,0,1882-08-01
1882,9,20.070999999999998,0.455,0,1882-09-01
1882,10,14.548,0.952,0,1882-10-01
1882,11,5.301,1.15,0,1882-11-01
1882,12,-3.043,1.274,0,1882-12-01
1883,1,-4.413,0.889,0,1883-01-01
1883,2,-2.456,0.801,0,1883-02-01
1883,3,2.496,1.287,0,1883-03-01
1883,4,9.207,0.658,0,1883-04-01
1883,5,14.568999999999999,0.381,0,1883-05-01
1883,6,20.291999999999998,0.834,0,1883-06-01
1883,7,23.91,0.776,0,1883-07-01
1883,8,24.656,0.865,0,1883-08-01
1883,9,19.163,0.576,0,1883-09-01
1883,10,14.634,0.689,0,1883-10-01
1883,11,4.807,0.798,0,1883-11-01
1883,12,-1.7799999999999998,0.892,0,1883-12-01
1884,1,-3.625,0.798,0,1884-01-01
1884,2,-2.386,1.218,0,1884-02-01
1884,3,2.351,0.721,0,1884-03-01
1884,4,9.041,0.259,0,1884-04-01
1884,5,14.386,0.556,0,1884-05-01
1884,6,19.184,0.497,0,1884-06-01
1884,7,22.338,0.736,0,1884-07-01
1884,8,22.293,0.412,0,1884-08-01
1884,9,20.271,0.577,0,1884-09-01
1884,10,11.741,0.951,0,1884-10-01
1884,11,3.6719999999999997,0.752,0,1884-11-01
1884,12,-3.875,1.064,0,1884-12-01
1885,1,-4.55,0.835,0,1885-01-01
1885,2,-3.273,0.922,0,1885-02-01
1885,3,2.451,0.92,0,1885-03-01
1885,4,8.785,1.332,0,1885-04-01
1885,5,15.091,0.797,0,1885-05-01
1885,6,19.203,1.122,0,1885-06-01
1885,7,22.347,0.754,0,1885-07-01
1885,8,24.297,1.066,0,1885-08-01
1885,9,20.076999999999998,0.539,0,1885-09-01
1885,10,13.886,0.708,0,1885-10-01
1885,11,4.229,1.204,0,1885-11-01
1885,12,-0.607,1.153,0,1885-12-01
1886,1,-5.468,1.334,0,1886-01-01
1886,2,-4.124,0.83,0,1886-02-01
1886,3,3.532,1.021,0,1886-03-01
1886,4,10.457,0.839,0,1886-04-01
1886,5,15.524999999999999,0.646,0,1886-05-01
1886,6,19.561,0.638,0,1886-06-01
1886,7,23.738,0.619,0,1886-07-01
1886,8,24.315,1.018,0,1886-08-01
1886,9,19.74,1.246,0,1886-09-01
1886,10,14.238999999999999,1.113,0,1886-10-01
1886,11,6.316,1.213,0,1886-11-01
1886,12,-0.869,1.365,0,1886-12-01
1887,1,-4.607,1.074,0,1887-01-01
1887,2,-1.419,1.656,0,1887-02-01
1887,3,2.992,0.873,0,1887-03-01
1887,4,9.948,0.721,0,1887-04-01
1887,5,14.237,0.519,0,1887-05-01
1887,6,18.653,0.951,0,1887-06-01
1887,7,23.398,0.687,0,1887-07-01
1887,8,24.659,0.915,0,1887-08-01
1887,9,19.73,0.495,0,1887-09-01
1887,10,14.286999999999999,0.629,0,1887-10-01
1887,11,6.045,0.962,0,1887-11-01
1887,12,-1.1749999999999998,0.551,0,1887-12-01
1888,1,-3.557,0.915,0,1888-01-01
1888,2,-4.746,1.018,0,1888-02-01
1888,3,3.677,0.572,0,1888-03-01
1888,4,9.319,0.607,0,1888-04-01
1888,5,15.315999999999999,0.526,0,1888-05-01
1888,6,18.689999999999998,0.47,0,1888-06-01
1888,7,23.318,0.708,0,1888-07-01
1888,8,25.031,1.608,0,1888-08-01
1888,9,18.703,0.557,0,1888-09-01
1888,10,12.084999999999999,1.136,0,1888-10-01
1888,11,7.247,1.038,0,1888-11-01
1888,12,1.044,1.561,0,1888-12-01
1889,1,-6.332,1.227,0,1889-01-01
1889,2,-2.459,1.194,0,1889-02-01
1889,3,2.97,0.714,0,1889-03-01
1889,4,9.176,0.507,0,1889-04-01
1889,5,14.818999999999999,0.891,0,1889-05-01
1889,6,20.009,0.821,0,1889-06-01
1889,7,22.569,0.884,0,1889-07-01
1889,8,24.432000000000002,0.327,0,1889-08-01
1889,9,18.628,0.529,0,1889-09-01
1889,10,12.558,0.72,0,1889-10-01
1889,11,3.7199999999999998,1.341,0,1889-11-01
1889,12,-1.629,0.397,0,1889-12-01
1890,1,-3.637,1.004,0,1890-01-01
1890,2,0.9059999999999999,1.845,0,1890-02-01
1890,3,3.928,0.81,0,1890-03-01
1890,4,10.098,1.655,0,1890-04-01
1890,5,16.337,1.166,0,1890-05-01
1890,6,20.259999999999998,1.024,0,1890-06-01
1890,7,23.956,0.803,0,1890-07-01
1890,8,24.436,0.911,0,1890-08-01
1890,9,20.681,0.539,0,1890-09-01
1890,10,13.062999999999999,0.453,0,1890-10-01
1890,11,7.513,1.759,0,1890-11-01
1890,12,1.605,1.437,0,1890-12-01
1891,1,-4.943,0.58,0,1891-01-01
1891,2,-1.214,0.544,0,1891-02-01
1891,3,4.335,0.968,0,1891-03-01
1891,4,9.307,0.454,0,1891-04-01
1891,5,15.431999999999999,0.409,0,1891-05-01
1891,6,19.186,0.466,0,1891-06-01
1891,7,22.272,0.646,0,1891-07-01
1891,8,22.781,1.209,0,1891-08-01
1891,9,20.496,0.547,0,1891-09-01
1891,10,14.475999999999999,0.706,0,1891-10-01
1891,11,5.577999999999999,0.448,0,1891-11-01
1891,12,-1.2959999999999998,0.43,0,1891-12-01
1892,1,-5.378,1.953,0,1892-01-01
1892,2,-3.104,0.854,0,1892-02-01
1892,3,-0.18699999999999983,1.251,0,1892-03-01
1892,4,9.433000000000002,1.24,0,1892-04-01
1892,5,14.538,0.384,0,1892-05-01
1892,6,19.576,0.85,0,1892-06-01
1892,7,24.864,1.331,0,1892-07-01
1892,8,24.172,0.361,0,1892-08-01
1892,9,19.312,1.1,0,1892-09-01
1892,10,12.519,0.269,0,1892-10-01
1892,11,4.7509999999999994,1.221,0,1892-11-01
1892,12,-3.349,1.01,0,1892-12-01
1893,1,-6.191,1.148,0,1893-01-01
1893,2,-4.554,0.587,0,1893-02-01
1893,3,2.903,0.523,0,1893-03-01
1893,4,9.512,0.887,0,1893-04-01
1893,5,14.460999999999999,1.569,0,1893-05-01
1893,6,18.91,0.607,0,1893-06-01
1893,7,24.347,0.637,0,1893-07-01
1893,8,24.274,1.085,0,1893-08-01
1893,9,20.006,1.26,0,1893-09-01
1893,10,12.51,0.595,0,1893-10-01
1893,11,3.957,1.009,0,1893-11-01
1893,12,-2.316,1.149,0,1893-12-01
1894,1,-4.4879999999999995,0.929,0,1894-01-01
1894,2,-1.2810000000000001,1.427,0,1894-02-01
1894,3,4.367,0.818,0,1894-03-01
1894,4,11.643,1.086,0,1894-04-01
1894,5,15.87,0.984,0,1894-05-01
1894,6,21.405,0.391,0,1894-06-01
1894,7,25.23,0.672,0,1894-07-01
1894,8,26.076,1.82,0,1894-08-01
1894,9,21.114,0.843,0,1894-09-01
1894,10,14.995,1.848,0,1894-10-01
1894,11,7.326,1.665,0,1894-11-01
1894,12,-0.478,0.56,0,1894-12-01
1895,1,-5.885,0.919,0,1895-01-01
1895,2,-3.8579999999999997,1.192,0,1895-02-01
1895,3,1.8900000000000001,0.938,0,1895-03-01
1895,4,10.56,0.522,0,1895-04-01
1895,5,15.091999999999999,0.679,0,1895-05-01
1895,6,19.011,1.026,0,1895-06-01
1895,7,21.949,0.378,0,1895-07-01
1895,8,24.037,0.429,0,1895-08-01
1895,9,19.433,1.332,0,1895-09-01
1895,10,14.179,0.67,0,1895-10-01
1895,11,6.259,0.756,0,1895-11-01
1895,12,-1.3239999999999998,0.763,0,1895-12-01
1896,1,-3.644,0.619,0,1896-01-01
1896,2,-2.386,0.498,0,1896-02-01
1896,3,1.689,0.989,0,1896-03-01
1896,4,10.922,0.888,0,1896-04-01
1896,5,15.197,0.197,0,1896-05-01
1896,6,20.215,0.363,0,1896-06-01
1896,7,22.3,0.635,0,1896-07-01
1896,8,23.787,0.24,0,1896-08-01
1896,9,20.081,1.014,0,1896-09-01
1896,10,13.266,0.856,0,1896-10-01
1896,11,7.670999999999999,1.912,0,1896-11-01
1896,12,-1.63,1.201,0,1896-12-01
1897,1,-3.086,1.695,0,1897-01-01
1897,2,-4.06,1.377,0,1897-02-01
1897,3,3.247,1.264,0,1897-03-01
1897,4,9.108,0.389,0,1897-04-01
1897,5,15.610999999999999,0.721,0,1897-05-01
1897,6,19.831,1.697,0,1897-06-01
1897,7,23.618,0.43,0,1897-07-01
1897,8,24.669,0.834,0,1897-08-01
1897,9,19.967,0.809,0,1897-09-01
1897,10,13.602,1.719,0,1897-10-01
1897,11,7.03,0.908,0,1897-11-01
1897,12,-3.055,1.322,0,1897-12-01
1898,1,0.3270000000000004,3.628,0,1898-01-01
1898,2,1.26,2.805,0,1898-02-01
1898,3,2.415,2.498,0,1898-03-01
1898,4,9.073,0.538,0,1898-04-01
1898,5,15.632,0.297,0,1898-05-01
1898,6,19.124,1.932,0,1898-06-01
1898,7,23.482,1.424,0,1898-07-01
1898,8,24.702,0.617,0,1898-08-01
1898,9,20.8,1.225,0,1898-09-01
1898,10,14.466999999999999,0.459,0,1898-10-01
1898,11,8.082,1.046,0,1898-11-01
1898,12,0.4740000000000001,0.823,0,1898-12-01
1899,1,-2.993,0.289,0,1899-01-01
1899,2,-0.050000000000000044,0.615,0,1899-02-01
1899,3,4.62,0.359,0,1899-03-01
1899,4,10.474,0.604,0,1899-04-01
1899,5,16.753999999999998,0.701,0,1899-05-01
1899,6,21.038999999999998,0.264,0,1899-06-01
1899,7,24.189,0.343,0,1899-07-01
1899,8,23.32,0.242,0,1899-08-01
1899,9,19.239,0.491,0,1899-09-01
1899,10,11.671,0.322,0,1899-10-01
1899,11,5.657,0.818,0,1899-11-01
1899,12,0.2230000000000001,1.026,0,1899-12-01
1900,1,-5.715,1.163,0,1900-01-01
1900,2,-1.612,1.074,0,1900-02-01
1900,3,3.408,0.578,0,1900-03-01
1900,4,9.921000000000001,0.272,0,1900-04-01
1900,5,15.997,0.446,0,1900-05-01
1900,6,19.68,0.686,0,1900-06-01
1900,7,22.934,0.635,0,1900-07-01
1900,8,24.449,0.7,0,1900-08-01
1900,9,20.349,0.52,0,1900-09-01
1900,10,13.459,0.693,0,1900-10-01
1900,11,6.127,0.881,0,1900-11-01
1900,12,-1.646,0.822,0,1900-12-01
1901,1,-3.072,0.629,0,1901-01-01
1901,2,-3.564,1.277,0,1901-02-01
1901,3,3.511,0.753,0,1901-03-01
1901,4,10.609000000000002,0.53,0,1901-04-01
1901,5,14.426,1.206,0,1901-05-01
1901,6,19.439999999999998,0.163,0,1901-06-01
1901,7,22.421,1.139,0,1901-07-01
1901,8,24.737000000000002,2.12,0,1901-08-01
1901,9,20.427,1.587,0,1901-09-01
1901,10,13.665,0.341,0,1901-10-01
1901,11,5.696,0.317,0,1901-11-01
1901,12,-3.419,0.911,0,1901-12-01
1902,1,-3.616,0.506,0,1902-01-01
1902,2,-1.844,0.725,0,1902-02-01
1902,3,4.779,0.323,0,1902-03-01
1902,4,9.197000000000001,0.112,0,1902-04-01
1902,5,14.761999999999999,0.452,0,1902-05-01
1902,6,19.198,0.628,0,1902-06-01
1902,7,21.624,1.275,0,1902-07-01
1902,8,21.825,0.992,0,1902-08-01
1902,9,19.935,1.337,0,1902-09-01
1902,10,14.652999999999999,0.807,0,1902-10-01
1902,11,8.927,1.043,0,1902-11-01
1902,12,1.307,1.535,0,1902-12-01
1903,1,-2.487,0.573,0,1903-01-01
1903,2,-0.03200000000000003,0.832,0,1903-02-01
1903,3,4.824,0.686,0,1903-03-01
1903,4,11.372,0.987,0,1903-04-01
1903,5,15.227,0.667,0,1903-05-01
1903,6,19.192,0.211,0,1903-06-01
1903,7,22.225,0.554,0,1903-07-01
1903,8,24.013,1.097,0,1903-08-01
1903,9,20.258,0.906,0,1903-09-01
1903,10,12.128,0.882,0,1903-10-01
1903,11,4.587,0.736,0,1903-11-01
1903,12,-2.307,0.538,0,1903-12-01
1904,1,-5.849,1.228,0,1904-01-01
1904,2,-1.7970000000000002,1.251,0,1904-02-01
1904,3,2.326,1.217,0,1904-03-01
1904,4,9.707,0.707,0,1904-04-01
1904,5,14.407,1.681,0,1904-05-01
1904,6,20.018,1.8,0,1904-06-01
1904,7,22.869,1.283,0,1904-07-01
1904,8,24.598,0.301,0,1904-08-01
1904,9,19.829,0.422,0,1904-09-01
1904,10,12.924999999999999,0.835,0,1904-10-01
1904,11,5.39,0.506,0,1904-11-01
1904,12,-0.5619999999999999,0.673,0,1904-12-01
1905,1,0.4280000000000004,1.123,0,1905-01-01
1905,2,-3.133,0.635,0,1905-02-01
1905,3,3.755,1.173,0,1905-03-01
1905,4,8.546000000000001,0.518,0,1905-04-01
1905,5,14.488999999999999,1.188,0,1905-05-01
1905,6,19.779,0.531,0,1905-06-01
1905,7,23.119,0.465,0,1905-07-01
1905,8,22.69,0.675,0,1905-08-01
1905,9,19.333,1.009,0,1905-09-01
1905,10,13.648,0.324,0,1905-10-01
1905,11,5.734,1.32,0,1905-11-01
1905,12,0.888,0.549,0,1905-12-01
1906,1,-4.291,0.48,0,1906-01-01
1906,2,-3.8360000000000003,0.868,0,1906-02-01
1906,3,2.734,1.388,0,1906-03-01
1906,4,9.770000000000001,0.422,0,1906-04-01
1906,5,15.450999999999999,0.353,0,1906-05-01
1906,6,20.189,1.395,0,1906-06-01
1906,7,23.743,0.751,0,1906-07-01
1906,8,24.01,0.281,0,1906-08-01
1906,9,19.403,0.254,0,1906-09-01
1906,10,13.711,0.217,0,1906-10-01
1906,11,3.6439999999999997,0.689,0,1906-11-01
1906,12,-0.907,0.611,0,1906-12-01
1907,1,-1.0310000000000001,0.712,0,1907-01-01
1907,2,-3.545,0.486,0,1907-02-01
1907,3,2.988,0.435,0,1907-03-01
1907,4,10.369000000000002,1.069,0,1907-04-01
1907,5,15.216999999999999,0.579,0,1907-05-01
1907,6,19.678,1.056,0,1907-06-01
1907,7,23.218,0.677,0,1907-07-01
1907,8,24.961000000000002,0.236,0,1907-08-01
1907,9,20.477999999999998,0.316,0,1907-09-01
1907,10,14.862,0.461,0,1907-10-01
1907,11,5.537,0.398,0,1907-11-01
1907,12,-2.995,0.601,0,1907-12-01
1908,1,-4.044,0.694,0,1908-01-01
1908,2,-4.035,0.552,0,1908-02-01
1908,3,2.5060000000000002,0.363,0,1908-03-01
1908,4,9.404,0.876,0,1908-04-01
1908,5,14.527,0.572,0,1908-05-01
1908,6,20.009,0.365,0,1908-06-01
1908,7,22.532,0.292,0,1908-07-01
1908,8,23.921,0.285,0,1908-08-01
1908,9,19.623,0.549,0,1908-09-01
1908,10,14.416,0.331,0,1908-10-01
1908,11,4.759,0.385,0,1908-11-01
1908,12,0.389,0.6,0,1908-12-01
1909,1,-2.7640000000000002,0.652,0,1909-01-01
1909,2,-2.807,0.546,0,1909-02-01
1909,3,1.613,0.428,0,1909-03-01
1909,4,9.588000000000001,0.468,0,1909-04-01
1909,5,14.847,0.202,0,1909-05-01
1909,6,19.526,0.286,0,1909-06-01
1909,7,23.46,0.189,0,1909-07-01
1909,8,24.492,0.362,0,1909-08-01
1909,9,20.241,0.242,0,1909-09-01
1909,10,13.062999999999999,0.285,0,1909-10-01
1909,11,6.342,0.337,0,1909-11-01
1909,12,-2.866,0.611,0,1909-12-01
1910,1,-2.841,0.645,0,1910-01-01
1910,2,-3.04,0.501,0,1910-02-01
1910,3,2.289,0.322,0,1910-03-01
1910,4,9.290000000000001,0.349,0,1910-04-01
1910,5,15.536999999999999,0.488,0,1910-05-01
1910,6,19.066,0.306,0,1910-06-01
1910,7,22.662,0.211,0,1910-07-01
1910,8,23.802,0.246,0,1910-08-01
1910,9,19.115,0.301,0,1910-09-01
1910,10,14.479,0.235,0,1910-10-01
1910,11,6.361,0.46,0,1910-11-01
1910,12,-4.055,0.308,0,1910-12-01
1911,1,-4.646,0.37,0,1911-01-01
1911,2,-1.366,0.35,0,1911-02-01
1911,3,3.372,0.48,0,1911-03-01
1911,4,8.97,0.432,0,1911-04-01
1911,5,15.466999999999999,0.786,0,1911-05-01
1911,6,19.745,0.197,0,1911-06-01
1911,7,22.643,0.195,0,1911-07-01
1911,8,24.342,0.114,0,1911-08-01
1911,9,20.874,0.273,0,1911-09-01
1911,10,12.41,0.319,0,1911-10-01
1911,11,6.606,0.257,0,1911-11-01
1911,12,-2.4619999999999997,0.654,0,1911-12-01
1912,1,-4.127,0.336,0,1912-01-01
1912,2,1.07,0.373,0,1912-02-01
1912,3,3.967,0.214,0,1912-03-01
1912,4,9.786000000000001,0.352,0,1912-04-01
1912,5,14.51,0.737,0,1912-05-01
1912,6,20.035999999999998,0.6,0,1912-06-01
1912,7,23.132,0.206,0,1912-07-01
1912,8,24.181,0.211,0,1912-08-01
1912,9,18.252,0.367,0,1912-09-01
1912,10,11.738999999999999,0.453,0,1912-10-01
1912,11,2.596,0.465,0,1912-11-01
1912,12,-2.6710000000000003,0.284,0,1912-12-01
1913,1,-5.111,0.381,0,1913-01-01
1913,2,-3.412,0.613,0,1913-02-01
1913,3,1.8670000000000002,0.366,0,1913-03-01
1913,4,10.217,0.541,0,1913-04-01
1913,5,14.401,0.337,0,1913-05-01
1913,6,19.131,0.355,0,1913-06-01
1913,7,21.408,0.327,0,1913-07-01
1913,8,23.214,0.296,0,1913-08-01
1913,9,19.563,0.347,0,1913-09-01
1913,10,13.389999999999999,0.5,0,1913-10-01
1913,11,6.0169999999999995,0.315,0,1913-11-01
1913,12,-1.56,0.369,0,1913-12-01
1914,1,-1.783,0.477,0,1914-01-01
1914,2,0.19599999999999995,0.522,0,1914-02-01
1914,3,4.697,0.217,0,1914-03-01
1914,4,9.681000000000001,0.361,0,1914-04-01
1914,5,16.863,0.27,0,1914-05-01
1914,6,20.599999999999998,0.27,0,1914-06-01
1914,7,25.101,0.308,0,1914-07-01
1914,8,24.547,0.21,0,1914-08-01
1914,9,20.35,0.328,0,1914-09-01
1914,10,14.432,0.367,0,1914-10-01
1914,11,6.328,0.427,0,1914-11-01
1914,12,-0.97,0.313,0,1914-12-01
1915,1,-4.344,0.426,0,1915-01-01
1915,2,-3.281,0.405,0,1915-02-01
1915,3,0.7490000000000001,0.286,0,1915-03-01
1915,4,8.638000000000002,0.424,0,1915-04-01
1915,5,14.814,0.495,0,1915-05-01
1915,6,19.855999999999998,0.389,0,1915-06-01
1915,7,24.064,0.419,0,1915-07-01
1915,8,24.034,0.349,0,1915-08-01
1915,9,19.302,0.137,0,1915-09-01
1915,10,14.878,0.227,0,1915-10-01
1915,11,7.077,0.414,0,1915-11-01
1915,12,1.5379999999999998,0.409,0,1915-12-01
1916,1,-0.31099999999999994,0.375,0,1916-01-01
1916,2,-0.9820000000000001,0.463,0,1916-02-01
1916,3,0.4540000000000002,0.508,0,1916-03-01
1916,4,9.651000000000002,0.664,0,1916-04-01
1916,5,14.616999999999999,0.254,0,1916-05-01
1916,6,19.641,0.521,0,1916-06-01
1916,7,22.855,0.365,0,1916-07-01
1916,8,24.612000000000002,0.209,0,1916-08-01
1916,9,19.372,0.302,0,1916-09-01
1916,10,13.343,0.22,0,1916-10-01
1916,11,6.935,0.396,0,1916-11-01
1916,12,-1.107,0.445,0,1916-12-01
1917,1,-8.023,0.582,0,1917-01-01
1917,2,-3.439,0.454,0,1917-02-01
1917,3,2.739,0.234,0,1917-03-01
1917,4,9.705,0.207,0,1917-04-01
1917,5,13.854,0.256,0,1917-05-01
1917,6,20.422,0.444,0,1917-06-01
1917,7,24.607,0.261,0,1917-07-01
1917,8,24.505,0.187,0,1917-08-01
1917,9,20.108999999999998,0.107,0,1917-09-01
1917,10,13.977,0.359,0,1917-10-01
1917,11,4.183999999999999,0.48,0,1917-11-01
1917,12,-5.219,0.691,0,1917-12-01
1918,1,-6.175,0.392,0,1918-01-01
1918,2,-0.08800000000000008,0.362,0,1918-02-01
1918,3,4.232,0.218,0,1918-03-01
1918,4,10.233,0.25,0,1918-04-01
1918,5,14.491999999999999,0.223,0,1918-05-01
1918,6,19.462,0.787,0,1918-06-01
1918,7,22.441,0.221,0,1918-07-01
1918,8,24.217,0.202,0,1918-08-01
1918,9,19.512999999999998,0.455,0,1918-09-01
1918,10,13.709,0.192,0,1918-10-01
1918,11,5.149,0.272,0,1918-11-01
1918,12,-1.548,0.52,0,1918-12-01
1919,1,-5.252,0.29,0,1919-01-01
1919,2,-1.687,0.459,0,1919-02-01
1919,3,4.612,0.29,0,1919-03-01
1919,4,9.627,0.375,0,1919-04-01
1919,5,15.431,0.672,0,1919-05-01
1919,6,20.105,0.163,0,1919-06-01
1919,7,24.646,0.331,0,1919-07-01
1919,8,25.357,0.373,0,1919-08-01
1919,9,19.768,0.325,0,1919-09-01
1919,10,13.52,0.355,0,1919-10-01
1919,11,6.662,0.415,0,1919-11-01
1919,12,-2.096,0.609,0,1919-12-01
1920,1,-5.025,0.91,0,1920-01-01
1920,2,-3.8339999999999996,0.369,0,1920-02-01
1920,3,4.495,0.414,0,1920-03-01
1920,4,10.141,0.407,0,1920-04-01
1920,5,16.506,0.255,0,1920-05-01
1920,6,20.439999999999998,0.395,0,1920-06-01
1920,7,24.533,0.319,0,1920-07-01
1920,8,24.451,0.318,0,1920-08-01
1920,9,20.462,0.142,0,1920-09-01
1920,10,15.366,0.298,0,1920-10-01
1920,11,7.743,0.402,0,1920-11-01
1920,12,-0.831,0.597,0,1920-12-01
1921,1,-2.323,0.533,0,1921-01-01
1921,2,-1.033,0.375,0,1921-02-01
1921,3,2.8520000000000003,0.449,0,1921-03-01
1921,4,10.005,0.509,0,1921-04-01
1921,5,15.288,0.363,0,1921-05-01
1921,6,19.124,0.388,0,1921-06-01
1921,7,23.157,0.276,0,1921-07-01
1921,8,24.708000000000002,0.285,0,1921-08-01
1921,9,19.72,0.306,0,1921-09-01
1921,10,13.061,0.214,0,1921-10-01
1921,11,4.3870000000000005,0.33,0,1921-11-01
1921,12,-0.13499999999999995,0.395,0,1921-12-01
1922,1,-7.718999999999999,0.74,0,1922-01-01
1922,2,0.571,0.429,0,1922-02-01
1922,3,3.052,0.325,0,1922-03-01
1922,4,11.571000000000002,0.207,0,1922-04-01
