,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1986,1985-01-01,12.572323355315199,-0.9869934401423802,2.723452557307881,12.572323355315199,12.572323355315199,-11.784916881351737,-11.784916881351737,-11.784916881351737,-11.784916881351737,-11.784916881351737,-11.784916881351737,0.0,0.0,0.0,0.7874064739634612
1987,1985-02-01,12.574771329187552,-0.34309962119823834,3.497442680669969,12.574771329187552,12.574771329187552,-11.008256972662586,-11.008256972662586,-11.008256972662586,-11.008256972662586,-11.008256972662586,-11.008256972662586,0.0,0.0,0.0,1.5665143565249657
1988,1985-03-01,12.576982402362582,3.3786013194844857,7.219771079615414,12.576982402362582,12.576982402362582,-7.33227751450149,-7.33227751450149,-7.33227751450149,-7.33227751450149,-7.33227751450149,-7.33227751450149,0.0,0.0,0.0,5.244704887861092
1989,1985-04-01,12.579430376234935,9.206163672776748,12.910283534211104,12.579430376234935,12.579430376234935,-1.5474382035431598,-1.5474382035431598,-1.5474382035431598,-1.5474382035431598,-1.5474382035431598,-1.5474382035431598,0.0,0.0,0.0,11.031992172691776
1990,1985-05-01,12.58179938320818,13.904567858451667,17.902420515938122,12.58179938320818,12.58179938320818,3.347601015390751,3.347601015390751,3.347601015390751,3.347601015390751,3.347601015390751,3.347601015390751,0.0,0.0,0.0,15.929400398598931
1991,1985-06-01,12.584247357080534,18.079140542338216,21.869727322594485,12.584247357080534,12.584247357080534,7.289441202434936,7.289441202434936,7.289441202434936,7.289441202434936,7.289441202434936,7.289441202434936,0.0,0.0,0.0,19.87368855951547
1992,1985-07-01,12.586616364053778,21.850149068477137,25.74673151630375,12.586616364053778,12.586616364053778,11.259989075370942,11.259989075370942,11.259989075370942,11.259989075370942,11.259989075370942,11.259989075370942,0.0,0.0,0.0,23.84660543942472
1993,1985-08-01,12.589064337926134,22.851655835867763,26.89712144571234,12.589064337926134,12.589064337926134,12.346588536690101,12.346588536690101,12.346588536690101,12.346588536690101,12.346588536690101,12.346588536690101,0.0,0.0,0.0,24.935652874616235
1994,1985-09-01,12.591512311798486,18.906840168378224,22.771994783694183,12.591512311798486,12.591512311798486,8.189955525730023,8.189955525730023,8.189955525730023,8.189955525730023,8.189955525730023,8.189955525730023,0.0,0.0,0.0,20.78146783752851
1995,1985-10-01,12.59388131877173,12.268584298937084,16.39779607717622,12.59388131877173,12.59388131877173,1.815160185725516,1.815160185725516,1.815160185725516,1.815160185725516,1.815160185725516,1.815160185725516,0.0,0.0,0.0,14.409041504497246
1996,1985-11-01,12.596329292644086,6.7031460165760315,10.628028078495603,12.596329292644086,12.596329292644086,-3.8040288736729715,-3.8040288736729715,-3.8040288736729715,-3.8040288736729715,-3.8040288736729715,-3.8040288736729715,0.0,0.0,0.0,8.792300418971115
1997,1985-12-01,12.598698299617332,1.405895928101094,5.332188980639176,12.598698299617332,12.598698299617332,-9.16205160085998,-9.16205160085998,-9.16205160085998,-9.16205160085998,-9.16205160085998,-9.16205160085998,0.0,0.0,0.0,3.436646698757352
1998,1986-01-01,12.601146273489684,-1.0970111929626032,2.677402606111554,12.601146273489684,12.601146273489684,-11.793416387239974,-11.793416387239974,-11.793416387239974,-11.793416387239974,-11.793416387239974,-11.793416387239974,0.0,0.0,0.0,0.8077298862497102
1999,1986-02-01,12.603594247362038,-0.3527995988458002,3.4846551494767715,12.603594247362038,12.603594247362038,-11.045152683356722,-11.045152683356722,-11.045152683356722,-11.045152683356722,-11.045152683356722,-11.045152683356722,0.0,0.0,0.0,1.5584415640053155
2000,1986-03-01,12.605805320537067,3.4479724300322774,7.267479671852061,12.605805320537067,12.605805320537067,-7.354400552488188,-7.354400552488188,-7.354400552488188,-7.354400552488188,-7.354400552488188,-7.354400552488188,0.0,0.0,0.0,5.25140476804888
2001,1986-04-01,12.608253294409419,9.128176995100963,12.869864575542445,12.608253294409419,12.608253294409419,-1.5979663610601709,-1.5979663610601709,-1.5979663610601709,-1.5979663610601709,-1.5979663610601709,-1.5979663610601709,0.0,0.0,0.0,11.010286933349247
2002,1986-05-01,12.610622301382666,13.97447002542868,17.751977547707217,12.610622301382666,12.610622301382666,3.3350774091332482,3.3350774091332482,3.3350774091332482,3.3350774091332482,3.3350774091332482,3.3350774091332482,0.0,0.0,0.0,15.945699710515914
2003,1986-06-01,12.613070275255021,17.771015796035513,21.801308275769916,12.613070275255021,12.613070275255021,7.242861361481199,7.242861361481199,7.242861361481199,7.242861361481199,7.242861361481199,7.242861361481199,0.0,0.0,0.0,19.85593163673622
